"","Species","0.5","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","NA","TD0","TD1","TD2","TD3","TD4","Fresh","Moist","Wet","SMR_Ind"
"732","CERAFON",0,0,0,0,0.1,0,0.2,0.1,0,0.1,0,0,0.1,0.05,0,0.05,0.3,0,0,0,0.1,0.4,0.1,0.15,0.05,"X"
"735","CERAPUR",0.0533854166666667,0.0234375,0.05078125,0.0833333333333333,0.0872395833333333,0.0885416666666667,0.106770833333333,0.0716145833333333,0.0598958333333333,0.0338541666666667,0.0182291666666667,0.0247395833333333,0.0130208333333333,0.00260416666666667,0.00520833333333333,0.0104166666666667,0.266927083333333,0.0533854166666667,0.130208333333333,0.264322916666667,0.440104166666667,0.618489583333333,0.111979166666667,0.0403645833333333,0.015625,"TD2"
"737","CERASTI",0.0588235294117647,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0980392156862745,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0588235294117647,0.235294117647059,0.0588235294117647,0.137254901960784,0.235294117647059,0.392156862745098,0.529411764705882,0.0784313725490196,0.137254901960784,0.0784313725490196,"X"
"738","CERATOD",0.0208333333333333,0,0,0.0416666666666667,0.166666666666667,0.0416666666666667,0.104166666666667,0.104166666666667,0.0416666666666667,0.0208333333333333,0,0.0625,0,0,0,0.0208333333333333,0.375,0.0208333333333333,0.0416666666666667,0.0833333333333333,0.291666666666667,0.5,0.0625,0.0625,0.0208333333333333,"TD3"
"739","CETRARE",0,0,0,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0,0,0.818181818181818,0,0,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0454545454545455,0,0,""
"740","CETRARI",0.00934579439252336,0.00467289719626168,0.00467289719626168,0.0467289719626168,0.0514018691588785,0.0981308411214953,0.0794392523364486,0.0514018691588785,0.0700934579439252,0.014018691588785,0.00934579439252336,0.0233644859813084,0.00467289719626168,0.00934579439252336,0,0,0.523364485981308,0.00934579439252336,0.0233644859813084,0.0747663551401869,0.224299065420561,0.355140186915888,0.0934579439252336,0.0373831775700935,0,"TD4"
"745","CETRERI",0.0578871201157742,0.00578871201157742,0.0332850940665702,0.0636758321273517,0.0492040520984081,0.0781476121562952,0.0694645441389291,0.040520984081042,0.0115774240231548,0.00578871201157742,0.00289435600578871,0.00434153400868307,0,0.00144717800289436,0,0.00144717800289436,0.574529667149059,0.0578871201157742,0.121562952243126,0.218523878437048,0.345875542691751,0.455861070911722,0.020260492040521,0.00578871201157742,0.00144717800289436,"TD3"
"746","CETRISL",0.0108459869848156,0.00650759219088937,0.0151843817787419,0.0303687635574837,0.0629067245119306,0.0737527114967462,0.0412147505422994,0.0433839479392625,0.0195227765726681,0.0216919739696312,0.00433839479392625,0.0130151843817787,0.00650759219088937,0,0.00433839479392625,0.00867678958785249,0.637744034707158,0.0108459869848156,0.0281995661605206,0.0737527114967462,0.210412147505423,0.295010845986985,0.0455531453362256,0.0195227765726681,0.0130151843817787,"TD4"
"749","CETRSUB",0,0,0,0,0,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.0227272727272727,0.0984848484848485,0.0984848484848485,0.0151515151515152,0.0151515151515152,0,0.0227272727272727,0.00757575757575758,0.583333333333333,0,0,0,0.0227272727272727,0.136363636363636,0.21969696969697,0.0303030303030303,0.0303030303030303,""
"750","CHAEDOU",0.666666666666667,0.037037037037037,0.222222222222222,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.666666666666667,1.37037037037037,1.62962962962963,1.62962962962963,1.62962962962963,0,0,0,"TD0"
"752","CHAMANG",0.000980285371963838,0.000653523581309226,0.00217841193769742,0.00620847402243764,0.0216751987800893,0.0425879533819845,0.0978106960026141,0.128853066114802,0.125585448208256,0.0960679664524562,0.0785317503539919,0.06753077006862,0.0663326435028864,0.0214573575863196,0.0100206949134081,0.0284282757869513,0.205097483934212,0.000980285371963838,0.0026140943252369,0.011000980285372,0.0752641324474458,0.301927894564862,0.300185165014704,0.155320771157826,0.0384489707003594,"X"
"753","CHAMCAL",0,0,0,0,0,0,0,0,0,0,0,0.161290322580645,0,0.0645161290322581,0,0.709677419354839,0.0645161290322581,0,0,0,0,0,0,0.225806451612903,0.709677419354839,"W"
"754","CHAMLAT",0,0,0,0.00561797752808989,0,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.0449438202247191,0.0449438202247191,0.0168539325842697,0.0112359550561798,0.0674157303370786,0.0224719101123595,0.0224719101123595,0.0449438202247191,0.685393258426966,0,0,0.00561797752808989,0.0112359550561798,0.0393258426966292,0.106741573033708,0.101123595505618,0.0674157303370786,""
"756","CHENALB",0.116279069767442,0,0.0697674418604651,0.255813953488372,0.0930232558139535,0.0465116279069767,0.209302325581395,0,0,0,0.0697674418604651,0.0232558139534884,0,0,0,0,0.116279069767442,0.116279069767442,0.232558139534884,0.558139534883721,0.697674418604651,0.906976744186047,0.0697674418604651,0.0232558139534884,0,"TD2"
"758","CHENDES",0.692307692307692,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0.0769230769230769,0.692307692307692,1.38461538461538,1.46153846153846,1.46153846153846,1.46153846153846,0,0,0.153846153846154,"X"
"762","CHENOPO",0.157894736842105,0,0,0.157894736842105,0.157894736842105,0,0.315789473684211,0,0,0,0.0526315789473684,0,0,0,0,0,0.157894736842105,0.157894736842105,0.315789473684211,0.473684210526316,0.631578947368421,0.947368421052632,0.0526315789473684,0,0,"TD1"
"763","CHENRUB",0.1,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0.5,0.1,0.2,0.3,0.3,0.4,0.1,0,0.1,"TD2"
"765","CHEROBT",0,0,0,0,0.00775193798449612,0.00775193798449612,0.0155038759689922,0.00775193798449612,0,0,0,0,0.00775193798449612,0,0,0,0.953488372093023,0,0,0,0.0155038759689922,0.0387596899224806,0,0.00775193798449612,0,""
"767","CHILPAL",0,0,0,0,0,0,0,0,0,0,0.0465116279069767,0.0697674418604651,0.162790697674419,0.13953488372093,0.0465116279069767,0.395348837209302,0.13953488372093,0,0,0,0,0,0.0465116279069767,0.372093023255814,0.441860465116279,"W"
"768","CHILPOL",0,0,0,0,0,0,0,0,0,0.0434782608695652,0.108695652173913,0.0434782608695652,0.0217391304347826,0.108695652173913,0.108695652173913,0.217391304347826,0.347826086956522,0,0,0,0,0,0.152173913043478,0.173913043478261,0.326086956521739,"W"
"770","CHIMMEN",0,0,0,0.00460829493087558,0.00921658986175115,0.0506912442396313,0.129032258064516,0.0276497695852535,0.184331797235023,0.313364055299539,0.105990783410138,0.032258064516129,0.0414746543778802,0.0138248847926267,0,0.00460829493087558,0.0829493087557604,0,0,0.00460829493087558,0.0645161290322581,0.221198156682028,0.6036866359447,0.0875576036866359,0.00460829493087558,"F"
"771","CHIMUMB",0.000198570293884035,0.000198570293884035,0.00178713264495631,0.00774424146147736,0.0367355043685465,0.103256552819698,0.170373312152502,0.146942017474186,0.1604447974583,0.109015091342335,0.0411040508339952,0.0166799046862589,0.00536139793486894,0.00317712470214456,0.000198570293884035,0.00238284352660842,0.19440031771247,0.000198570293884035,0.000595710881652105,0.0101270849880858,0.15011914217633,0.467434471803018,0.310563939634631,0.0252184273232724,0.00258141382049245,"TD4"
"777","CHRYTET",0,0,0,0,0,0,0.0222222222222222,0,0,0.0222222222222222,0.0888888888888889,0.133333333333333,0.0444444444444444,0.177777777777778,0.0222222222222222,0.355555555555556,0.133333333333333,0,0,0,0,0.0222222222222222,0.111111111111111,0.355555555555556,0.377777777777778,"W"
"781","CICUDOU",0,0,0,0,0,0,0.0155440414507772,0,0,0.0155440414507772,0.0518134715025907,0.0362694300518135,0.124352331606218,0.0569948186528497,0.0621761658031088,0.44559585492228,0.191709844559585,0,0,0,0,0.0155440414507772,0.0673575129533679,0.217616580310881,0.507772020725389,"W"
"785","CINCSTY",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.2,0,0,0,0,0,0,0.1,0.7,"W"
"788","CINNLAT",0,0,0,0,0.00111856823266219,0.00111856823266219,0.0391498881431767,0.0257270693512304,0.0604026845637584,0.0503355704697987,0.121923937360179,0.164429530201342,0.189038031319911,0.0883668903803132,0.0458612975391499,0.0850111856823266,0.12751677852349,0,0,0,0.00223713646532438,0.0671140939597315,0.232662192393736,0.441834451901566,0.130872483221477,"M"
"790","CIRCALP",0,0,0,0.000950570342205323,0.000950570342205323,0.000950570342205323,0.0180608365019011,0.00760456273764259,0.0304182509505703,0.0475285171102662,0.107414448669202,0.192015209125475,0.296577946768061,0.0836501901140684,0.0513307984790875,0.105513307984791,0.0570342205323194,0,0,0.000950570342205323,0.00285171102661597,0.0285171102661597,0.185361216730038,0.572243346007605,0.156844106463878,"M"
"792","CIRSARV",0.00492610837438424,0.00492610837438424,0,0.0246305418719212,0.0344827586206897,0.0640394088669951,0.172413793103448,0.0788177339901478,0.0197044334975369,0.0344827586206897,0.0541871921182266,0.103448275862069,0.0788177339901478,0.0295566502463054,0.0344827586206897,0.0295566502463054,0.231527093596059,0.00492610837438424,0.0147783251231527,0.0394088669950739,0.137931034482759,0.389162561576355,0.108374384236453,0.211822660098522,0.0640394088669951,"X"
"795","CIRSEDU",0,0.0163934426229508,0.0327868852459016,0.0327868852459016,0.0655737704918033,0.0491803278688525,0.0163934426229508,0.114754098360656,0.0491803278688525,0.0655737704918033,0.0327868852459016,0.0491803278688525,0.131147540983607,0.0163934426229508,0,0.0819672131147541,0.245901639344262,0,0.0163934426229508,0.0819672131147541,0.19672131147541,0.327868852459016,0.147540983606557,0.19672131147541,0.0819672131147541,"X"
"797","CIRSHOO",0.028169014084507,0,0.028169014084507,0.112676056338028,0.028169014084507,0.126760563380282,0.0422535211267606,0.0985915492957746,0.0422535211267606,0,0,0,0,0,0,0,0.492957746478873,0.028169014084507,0.0563380281690141,0.197183098591549,0.352112676056338,0.492957746478873,0.0422535211267606,0,0,"TD3"
"798","CIRSIUM",0.031390134529148,0.0179372197309417,0.0403587443946188,0.0538116591928251,0.0448430493273543,0.0717488789237668,0.134529147982063,0.0448430493273543,0.0224215246636771,0.0269058295964126,0.0538116591928251,0.0358744394618834,0.062780269058296,0.0134529147982063,0.00448430493273543,0.0224215246636771,0.318385650224215,0.031390134529148,0.0807174887892377,0.174887892376682,0.291479820627803,0.47085201793722,0.103139013452915,0.112107623318386,0.0269058295964126,"X"
"800","CIRSUND",0.146067415730337,0.0224719101123595,0.112359550561798,0.168539325842697,0.0112359550561798,0.0561797752808989,0.0898876404494382,0,0.0112359550561798,0.0112359550561798,0,0,0.0112359550561798,0,0.0112359550561798,0,0.348314606741573,0.146067415730337,0.314606741573034,0.595505617977528,0.662921348314607,0.752808988764045,0.0224719101123595,0.0112359550561798,0.0112359550561798,"TD1"
"801","CIRSVUL",0.00934579439252336,0.00934579439252336,0.0186915887850467,0.0654205607476635,0.0841121495327103,0.149532710280374,0.14018691588785,0.0467289719626168,0.0934579439252336,0.0280373831775701,0.0560747663551402,0.0280373831775701,0.0186915887850467,0.00934579439252336,0.0280373831775701,0.0186915887850467,0.196261682242991,0.00934579439252336,0.0280373831775701,0.11214953271028,0.345794392523364,0.532710280373832,0.177570093457944,0.0560747663551402,0.0467289719626168,"X"
"804","CLADAMA",0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0.428571428571429,0,0,0.0714285714285714,0.214285714285714,0.285714285714286,0.214285714285714,0.0714285714285714,0,"TD4"
"805","CLADARB",0.0477657935285054,0.00308166409861325,0.0215716486902928,0.0554699537750385,0.0662557781201849,0.143297380585516,0.13713405238829,0.10939907550077,0.0570107858243451,0.0215716486902928,0.012326656394453,0.0169491525423729,0.00924499229583975,0.00924499229583975,0.00154083204930663,0.0416024653312789,0.24653312788906,0.0477657935285054,0.098613251155624,0.175654853620955,0.385208012326656,0.631741140215716,0.0909090909090909,0.0354391371340524,0.0431432973805855,"TD3"
"807","CLADBEL",0.0062111801242236,0,0.0062111801242236,0.015527950310559,0.0186335403726708,0.0807453416149068,0.164596273291925,0.0900621118012422,0.0652173913043478,0.0527950310559006,0.0745341614906832,0.0496894409937888,0.0559006211180124,0,0.0031055900621118,0.0434782608695652,0.273291925465839,0.0062111801242236,0.0124223602484472,0.0341614906832298,0.133540372670807,0.388198757763975,0.192546583850932,0.105590062111801,0.046583850931677,"X"
"808","CLADBOE",0.132118451025057,0.0182232346241458,0.0501138952164009,0.0592255125284738,0.0592255125284738,0.10250569476082,0.0933940774487472,0.0683371298405467,0.0569476082004556,0.0273348519362187,0.0341685649202733,0.00227790432801822,0.0159453302961276,0,0,0.00683371298405467,0.273348519362187,0.132118451025057,0.28246013667426,0.391799544419134,0.553530751708428,0.715261958997722,0.118451025056948,0.0182232346241458,0.00683371298405467,"TD1"
"809","CLADBOY",0.142857142857143,0.0714285714285714,0,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,0,0,0.142857142857143,0.357142857142857,0.142857142857143,0.357142857142857,0.428571428571428,0.571428571428571,0.642857142857143,0,0,0.142857142857143,"X"
"810","CLADCAI",0.124277456647399,0.0173410404624277,0.0982658959537572,0.176300578034682,0.0549132947976879,0.130057803468208,0.0491329479768786,0.00867052023121387,0.0115606936416185,0.0173410404624277,0.00289017341040462,0.0173410404624277,0.00289017341040462,0,0,0,0.289017341040462,0.124277456647399,0.265895953757225,0.540462427745665,0.725433526011561,0.783236994219653,0.0317919075144509,0.0202312138728324,0,"TD1"
"811","CLADCAN",0.0102564102564103,0,0.041025641025641,0.0461538461538462,0.041025641025641,0.0564102564102564,0.0974358974358974,0.107692307692308,0.0871794871794872,0.0461538461538462,0.0564102564102564,0.0205128205128205,0.0102564102564103,0,0.0102564102564103,0.00512820512820513,0.364102564102564,0.0102564102564103,0.0205128205128205,0.107692307692308,0.205128205128205,0.41025641025641,0.18974358974359,0.0307692307692308,0.0153846153846154,"TD4"
"812","CLADCEN",0.0246913580246914,0.0205761316872428,0.0288065843621399,0.0740740740740741,0.065843621399177,0.0823045267489712,0.1440329218107,0.0781893004115226,0.0534979423868313,0.0329218106995885,0.0205761316872428,0.00823045267489712,0.0246913580246914,0.00411522633744856,0.0123456790123457,0.0164609053497942,0.308641975308642,0.0246913580246914,0.0699588477366255,0.172839506172839,0.320987654320988,0.54320987654321,0.106995884773663,0.037037037037037,0.0288065843621399,"TD3"
"813","CLADCER",0.131914893617021,0.0297872340425532,0.0936170212765957,0.0978723404255319,0.051063829787234,0.102127659574468,0.0638297872340425,0.0340425531914894,0.0212765957446809,0,0.00425531914893617,0.00425531914893617,0.00425531914893617,0,0,0,0.361702127659574,0.131914893617021,0.293617021276596,0.485106382978723,0.638297872340426,0.736170212765958,0.025531914893617,0.00851063829787234,0,"TD1"
"814","CLADCHL",0.0455927051671733,0.011144883485309,0.0415400202634245,0.0638297872340425,0.0759878419452888,0.0820668693009119,0.119554204660588,0.0658561296859169,0.0648429584599797,0.0445795339412361,0.0263424518743668,0.0283687943262411,0.0303951367781155,0.00101317122593718,0.00303951367781155,0.0202634245187437,0.275582573454914,0.0455927051671733,0.102330293819656,0.207700101317123,0.365754812563323,0.551165146909828,0.135764944275583,0.0597771023302938,0.0233029381965552,"TD3"
"816","CLADCOC",0.0185185185185185,0.037037037037037,0.037037037037037,0.277777777777778,0.12962962962963,0.166666666666667,0.0555555555555556,0.0925925925925926,0.0555555555555556,0.0185185185185185,0.037037037037037,0,0,0,0,0.0185185185185185,0.0555555555555556,0.0185185185185185,0.0740740740740741,0.388888888888889,0.685185185185185,0.833333333333333,0.111111111111111,0,0.0185185185185185,"TD2"
"818","CLADCON",0.00632911392405063,0,0.00632911392405063,0.0126582278481013,0.069620253164557,0.10126582278481,0.145569620253165,0.0886075949367089,0.151898734177215,0.0759493670886076,0.0379746835443038,0.0443037974683544,0.0316455696202532,0.00632911392405063,0.0189873417721519,0.0316455696202532,0.170886075949367,0.00632911392405063,0.0126582278481013,0.0316455696202532,0.20253164556962,0.436708860759494,0.265822784810127,0.0822784810126582,0.0506329113924051,"X"
"819","CLADCOR",0.0109235352532274,0.00297914597815293,0.0228401191658391,0.0446871896722939,0.0387288977159881,0.0764647467725919,0.0923535253227408,0.0814299900695134,0.0923535253227408,0.0486593843098312,0.0278053624627607,0.0198609731876862,0.0119165839126117,0.00794438927507448,0.00099304865938431,0.0258192651439921,0.394240317775571,0.0109235352532274,0.0248262164846077,0.0923535253227408,0.207547169811321,0.381330685203575,0.168818272095333,0.0397219463753724,0.0268123138033764,"TD4"
"820","CLADCRI",0,0,0.0235294117647059,0.0470588235294118,0.0941176470588235,0.129411764705882,0.223529411764706,0.141176470588235,0.0352941176470588,0.0117647058823529,0.0117647058823529,0.0235294117647059,0.0352941176470588,0,0,0.0235294117647059,0.2,0,0,0.0705882352941176,0.294117647058824,0.658823529411765,0.0588235294117647,0.0588235294117647,0.0235294117647059,"TD3"
"823","CLADDEF",0.0175879396984925,0.00753768844221105,0.0351758793969849,0.0552763819095477,0.0326633165829146,0.0753768844221105,0.130653266331658,0.0879396984924623,0.0778894472361809,0.0527638190954774,0.0251256281407035,0.0100502512562814,0.0175879396984925,0.00251256281407035,0,0.0201005025125628,0.351758793969849,0.0175879396984925,0.042713567839196,0.133165829145729,0.241206030150754,0.459798994974874,0.155778894472362,0.0301507537688442,0.0201005025125628,"TD4"
"825","CLADECM",0.00454029511918275,0.00454029511918275,0.0170261066969353,0.0312145289443814,0.0357548240635641,0.076049943246311,0.109534619750284,0.0777525539160045,0.0913734392735528,0.0522133938706016,0.0323496027241771,0.0198637911464245,0.0141884222474461,0.00340522133938706,0.00113507377979569,0.0039727582292849,0.425085130533485,0.00454029511918275,0.0136208853575482,0.0618615209988649,0.17366628830874,0.360953461975028,0.175936435868331,0.0374574347332577,0.00510783200908059,"TD4"
"826","CLADFIM",0.0601719197707736,0.0143266475644699,0.0487106017191977,0.0601719197707736,0.0659025787965616,0.128939828080229,0.100286532951289,0.0687679083094556,0.0659025787965616,0.0315186246418338,0.0229226361031519,0.0315186246418338,0,0.00573065902578797,0.00859598853868195,0.0114613180515759,0.275071633237822,0.0601719197707736,0.134670487106017,0.243553008595989,0.438395415472779,0.607449856733524,0.120343839541547,0.0372492836676218,0.0200573065902579,"TD3"
"827","CLADFUR",0,0,0.0294117647058824,0.0441176470588235,0.132352941176471,0.132352941176471,0.132352941176471,0.0882352941176471,0.0882352941176471,0,0.0588235294117647,0.0147058823529412,0.0441176470588235,0,0.0147058823529412,0.147058823529412,0.0735294117647059,0,0,0.0735294117647059,0.338235294117647,0.558823529411765,0.147058823529412,0.0588235294117647,0.161764705882353,"X"
"828","CLADGRA",0.0247561890472618,0.00825206301575394,0.0300075018754689,0.0495123780945236,0.0712678169542386,0.103525881470368,0.133533383345836,0.0952738184546136,0.0840210052513128,0.0397599399849963,0.0195048762190548,0.0330082520630158,0.0112528132033008,0.00600150037509377,0.00375093773443361,0.0345086271567892,0.252063015753938,0.0247561890472618,0.0577644411102776,0.13728432108027,0.312078019504876,0.540885221305326,0.143285821455364,0.0502625656414104,0.0382595648912228,"TD3"
"829","CLADHOM",0,0,0,0,0,0.0416666666666667,0.208333333333333,0.0416666666666667,0.375,0.166666666666667,0,0,0.0416666666666667,0,0,0,0.125,0,0,0,0.0416666666666667,0.291666666666667,0.541666666666667,0.0416666666666667,0,"TD4"
"830","CLADINA",0.003,0.006,0.011,0.042,0.093,0.132,0.148,0.111,0.096,0.049,0.029,0.013,0.014,0.004,0.005,0.052,0.192,0.003,0.012,0.065,0.29,0.549,0.174,0.031,0.057,"TD3"
"831","CLADMAC",0,0,0.123076923076923,0.0461538461538462,0.123076923076923,0.107692307692308,0.0923076923076923,0.0461538461538462,0.0461538461538462,0.0153846153846154,0.0153846153846154,0.0307692307692308,0.0307692307692308,0.0153846153846154,0.0307692307692308,0.0153846153846154,0.261538461538462,0,0,0.169230769230769,0.4,0.538461538461539,0.0769230769230769,0.0769230769230769,0.0461538461538462,"X"
"832","CLADMAE",0,0,0,0,0.185185185185185,0.037037037037037,0.148148148148148,0.037037037037037,0.037037037037037,0,0.037037037037037,0,0.037037037037037,0,0,0,0.481481481481481,0,0,0,0.222222222222222,0.407407407407407,0.0740740740740741,0.037037037037037,0,"TD4"
"833","CLADMAO",0.121951219512195,0.024390243902439,0.024390243902439,0.121951219512195,0.0487804878048781,0.195121951219512,0.0975609756097561,0.0487804878048781,0,0,0,0,0,0,0.024390243902439,0,0.292682926829268,0.121951219512195,0.268292682926829,0.414634146341463,0.658536585365854,0.804878048780488,0,0,0.024390243902439,"TD1"
"834","CLADMER",0.0555555555555556,0,0.0555555555555556,0,0,0,0.0555555555555556,0.166666666666667,0,0.222222222222222,0.222222222222222,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0,0,0.0555555555555556,0.111111111111111,0.166666666666667,0.166666666666667,0.388888888888889,0.444444444444444,0.111111111111111,0.111111111111111,"X"
"835","CLADMET",0,0,0.0666666666666667,0,0,0.0666666666666667,0.133333333333333,0,0.133333333333333,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0.466666666666667,0,0,0.0666666666666667,0.133333333333333,0.266666666666667,0.2,0,0.0666666666666667,"TD4"
"836","CLADMIT",0.0103492884864166,0.00129366106080207,0.0135834411384217,0.0297542043984476,0.0439844760672704,0.0860284605433376,0.0944372574385511,0.102846054333765,0.102199223803364,0.0413971539456662,0.0161707632600259,0.0278137128072445,0.0122897800776197,0.0122897800776197,0.00388098318240621,0.0388098318240621,0.362871927554981,0.0103492884864166,0.0219922380336352,0.0653298835705045,0.195342820181113,0.392626131953428,0.159767141009056,0.0523932729624838,0.0426908150064683,"TD4"
"837","CLADMUL",0.00393700787401575,0,0.0078740157480315,0.0748031496062992,0.0984251968503937,0.137795275590551,0.145669291338583,0.161417322834646,0.062992125984252,0.0275590551181102,0.0275590551181102,0.0118110236220472,0.0236220472440945,0.00393700787401575,0,0.0118110236220472,0.200787401574803,0.00393700787401575,0.0078740157480315,0.0905511811023622,0.326771653543307,0.633858267716535,0.118110236220472,0.0393700787401575,0.0118110236220472,"TD3"
"838","CLADNOR",0,0,0,0,0,0,0,0.1,0,0.2,0.3,0.2,0,0,0.1,0,0.1,0,0,0,0,0.1,0.5,0.2,0.1,"F"
"840","CLADOCH",0,0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0479452054794521,0.0958904109589041,0.0958904109589041,0.089041095890411,0.102739726027397,0.157534246575342,0.0479452054794521,0.0205479452054795,0.00684931506849315,0.0205479452054795,0.0136986301369863,0.246575342465753,0,0,0.0273972602739726,0.102739726027397,0.294520547945205,0.349315068493151,0.0753424657534247,0.0342465753424658,"X"
"841","CLADONA",0,0,0,0.1,0.15,0,0.15,0.15,0.15,0.15,0,0,0,0,0,0,0.15,0,0,0.1,0.25,0.55,0.3,0,0,"TD4"
"842","CLADONI",0.0154413459322425,0.00783590689098871,0.0278866098179304,0.0440193592993777,0.0712145655681033,0.0977183682876239,0.116155796266421,0.0917262041945149,0.097026964738419,0.0569255588845356,0.0278866098179304,0.0223553814242913,0.0145194745333026,0.00391795344549435,0.00161327494814473,0.0117538603364831,0.292002765614197,0.0154413459322425,0.0387185987554736,0.110624567872782,0.279557501728509,0.487439502189445,0.181839133440885,0.0407928094030883,0.0133671352846278,"TD3"
"844","CLADPHY",0.0648854961832061,0.0190839694656489,0.0381679389312977,0.099236641221374,0.110687022900763,0.125954198473282,0.156488549618321,0.0877862595419847,0.0267175572519084,0.0114503816793893,0.00763358778625954,0.00763358778625954,0.00381679389312977,0,0,0.00381679389312977,0.236641221374046,0.0648854961832061,0.148854961832061,0.286259541984733,0.522900763358779,0.767175572519084,0.0458015267175573,0.0114503816793893,0.00381679389312977,"TD2"
"845","CLADPLE",0.043010752688172,0.021505376344086,0.032258064516129,0.0645161290322581,0.0645161290322581,0.0645161290322581,0.129032258064516,0.0645161290322581,0.0645161290322581,0.032258064516129,0.010752688172043,0.032258064516129,0.032258064516129,0,0,0.0645161290322581,0.279569892473118,0.043010752688172,0.10752688172043,0.204301075268817,0.333333333333333,0.526881720430108,0.10752688172043,0.0645161290322581,0.0645161290322581,"X"
"846","CLADPOC",0,0.0465116279069767,0.0232558139534884,0.162790697674419,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.116279069767442,0,0.0232558139534884,0,0,0,0.0465116279069767,0,0.302325581395349,0,0.0465116279069767,0.232558139534884,0.372093023255814,0.511627906976744,0.13953488372093,0,0.0465116279069767,"TD3"
"847","CLADPOR",0,0,0.0177514792899408,0.0414201183431953,0.0591715976331361,0.0591715976331361,0.0946745562130177,0.0118343195266272,0.0650887573964497,0.0355029585798817,0.0118343195266272,0.0177514792899408,0.0650887573964497,0.00591715976331361,0.0118343195266272,0.349112426035503,0.153846153846154,0,0,0.0591715976331361,0.177514792899408,0.284023668639053,0.112426035502959,0.0887573964497042,0.36094674556213,"X"
"849","CLADPYX",0.0961182994454713,0.0203327171903882,0.0591497227356747,0.0979667282809612,0.0637707948243993,0.0868761552680222,0.0711645101663586,0.0508317929759704,0.0452865064695009,0.0323475046210721,0.0175600739371534,0.011090573012939,0.00924214417744917,0.00184842883548983,0.000924214417744917,0.00924214417744917,0.326247689463956,0.0961182994454713,0.212569316081331,0.369685767097967,0.520332717190388,0.642329020332717,0.0951940850277264,0.022181146025878,0.0101663585951941,"TD2"
"850","CLADRAN",0.00175849941383353,0.00117233294255569,0.00996483001172333,0.02989449003517,0.0603751465416178,0.107854630715123,0.129542790152403,0.113716295427902,0.1031652989449,0.0480656506447831,0.0228604923798359,0.0351699882766706,0.0269636576787808,0.0123094958968347,0.00293083235638921,0.0603751465416178,0.233880422039859,0.00175849941383353,0.00468933177022274,0.0445486518171161,0.212778429073857,0.456037514654162,0.174091441969519,0.074443141852286,0.063305978898007,"X"
"852","CLADSCA",0,0,0.0384615384615385,0,0.115384615384615,0,0.0769230769230769,0.0769230769230769,0,0.0384615384615385,0.230769230769231,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0.307692307692308,0,0,0.0384615384615385,0.153846153846154,0.307692307692308,0.269230769230769,0.0769230769230769,0.0384615384615385,"X"
"855","CLADSQU",0,0,0,0.00571428571428571,0.0285714285714286,0.0342857142857143,0.0514285714285714,0.0685714285714286,0.12,0.114285714285714,0.0628571428571429,0.0914285714285714,0.08,0,0,0.0285714285714286,0.314285714285714,0,0,0.00571428571428571,0.0685714285714286,0.188571428571429,0.297142857142857,0.171428571428571,0.0285714285714286,"X"
"856","CLADSTE",0,0,0,0.00840336134453781,0.0294117647058824,0.0630252100840336,0.0378151260504202,0.117647058823529,0.117647058823529,0.0126050420168067,0.0126050420168067,0.0840336134453782,0.0126050420168067,0.0504201680672269,0.00420168067226891,0.0630252100840336,0.38655462184874,0,0,0.00840336134453781,0.100840336134454,0.256302521008403,0.142857142857143,0.147058823529412,0.0672268907563025,"X"
"857","CLADSTI",0,0,0.25,0.125,0,0.125,0.125,0.0625,0,0,0,0,0,0,0,0,0.3125,0,0,0.375,0.5,0.6875,0,0,0,"TD2"
"858","CLADSTY",0,0,0,0,0,0.272727272727273,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0.454545454545455,0,0,0,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,"X"
